engine,symbol,side,entry_time,exit_time,entry,exit,pnl,reason,hit_tp1,hit_tp2,hit_tp3
E12 Rejection Wick Sweep,Sensex,CE,2026-06-18 10:30:00+05:30,2026-06-18 10:35:00+05:30,80.33203125,68.33203125,-12.0,SL,True,False,False
E12 Rejection Wick Sweep,Sensex,CE,2026-06-25 10:00:00+05:30,2026-06-25 10:05:00+05:30,151.07424665178573,139.07424665178573,-12.0,SL,True,False,False
E12 Rejection Wick Sweep,Sensex,CE,2026-06-25 10:30:00+05:30,2026-06-25 10:35:00+05:30,157.56487165178572,145.56487165178572,-12.0,SL,False,False,False
E12 Rejection Wick Sweep,Sensex,CE,2026-07-02 10:55:00+05:30,2026-07-02 11:00:00+05:30,76.3402064732143,64.3402064732143,-12.0,SL,False,False,False
E12 Rejection Wick Sweep,Sensex,CE,2026-07-09 10:35:00+05:30,2026-07-09 10:40:00+05:30,139.36445312499998,174.36445312499998,35.0,TP3,True,True,True
E12 Rejection Wick Sweep,Sensex,CE,2026-07-15 11:05:00+05:30,2026-07-15 11:10:00+05:30,132.52421875,120.52421874999999,-12.0,SL,True,False,False
E12 Rejection Wick Sweep,Sensex,CE,2026-07-17 13:25:00+05:30,2026-07-17 13:40:00+05:30,218.14070870535716,206.14070870535716,-12.0,SL,True,False,False
E12 Rejection Wick Sweep,Sensex,CE,2026-07-20 14:00:00+05:30,2026-07-20 14:10:00+05:30,96.5378627232143,84.5378627232143,-12.0,SL,True,False,False
E12 Rejection Wick Sweep,Sensex,CE,2026-07-24 14:10:00+05:30,2026-07-24 14:15:00+05:30,143.89260602678573,131.89260602678573,-12.0,SL,True,False,False
E12 Rejection Wick Sweep,Sensex,CE,2026-07-27 09:25:00+05:30,2026-07-27 09:30:00+05:30,100.17575334821429,88.17575334821429,-12.0,SL,True,True,False
E12 Rejection Wick Sweep,Sensex,CE,2026-07-27 09:55:00+05:30,2026-07-27 10:00:00+05:30,95.23669084821428,83.23669084821428,-12.0,SL,False,False,False
E12 Rejection Wick Sweep,Sensex,CE,2026-07-27 11:05:00+05:30,2026-07-27 11:10:00+05:30,103.41794084821429,91.41794084821429,-12.0,SL,False,False,False
E12 Rejection Wick Sweep,Sensex,CE,2026-07-29 11:15:00+05:30,2026-07-29 11:30:00+05:30,122.19241071428573,117.11350446428573,-5.078906250000003,Engine SELL,True,False,False
E12 Rejection Wick Sweep,Sensex,CE,2026-07-31 10:15:00+05:30,2026-07-31 10:30:00+05:30,43.00806361607143,31.008063616071432,-12.0,SL,True,False,False
E12 Rejection Wick Sweep,Sensex,CE,2026-07-31 11:00:00+05:30,2026-07-31 11:05:00+05:30,60.72446986607143,48.72446986607143,-12.0,SL,False,False,False
E12 Rejection Wick Sweep,Sensex,CE,2026-07-31 13:50:00+05:30,2026-07-31 14:00:00+05:30,149.74556361607142,137.74556361607142,-12.0,SL,True,True,False
E12 Rejection Wick Sweep,Sensex,CE,2026-08-03 13:40:00+05:30,2026-08-03 13:45:00+05:30,139.65175781250002,127.65175781250002,-12.0,SL,False,False,False
E12 Rejection Wick Sweep,Sensex,CE,2026-08-06 09:25:00+05:30,2026-08-06 09:30:00+05:30,68.7650111607143,56.765011160714295,-12.0,SL,True,True,False
E12 Rejection Wick Sweep,Sensex,CE,2026-08-06 10:50:00+05:30,2026-08-06 10:55:00+05:30,45.09001116071429,80.09001116071428,34.99999999999999,TP3,True,True,True
E12 Rejection Wick Sweep,Sensex,CE,2026-08-06 14:20:00+05:30,2026-08-06 14:30:00+05:30,125.65329241071427,113.65329241071427,-12.0,SL,True,True,False
E12 Rejection Wick Sweep,Sensex,CE,2026-08-10 10:25:00+05:30,2026-08-10 10:30:00+05:30,24.74765625,14.046875,-10.700781249999999,Engine SELL,True,False,False
E12 Rejection Wick Sweep,Sensex,CE,2026-08-14 13:25:00+05:30,2026-08-14 13:30:00+05:30,111.06908482142858,99.06908482142858,-12.0,SL,False,False,False
E13 Inside Bar Breakout,Sensex,CE,2026-05-25 14:55:00+05:30,2026-05-25 15:05:00+05:30,147.45625,135.45625,-12.0,SL,True,False,False
E13 Inside Bar Breakout,Sensex,CE,2026-05-26 09:25:00+05:30,2026-05-26 09:35:00+05:30,83.0359375,118.0359375,35.0,TP3,True,True,True
E13 Inside Bar Breakout,Sensex,CE,2026-05-26 10:10:00+05:30,2026-05-26 10:15:00+05:30,117.21328125,105.21328125,-12.0,SL,True,False,False
E13 Inside Bar Breakout,Sensex,CE,2026-05-27 11:15:00+05:30,2026-05-27 11:25:00+05:30,120.9859375,108.9859375,-12.0,SL,True,True,False
E13 Inside Bar Breakout,Sensex,CE,2026-06-03 14:50:00+05:30,2026-06-03 14:55:00+05:30,331.03828125,319.03828125,-12.0,SL,False,False,False
E13 Inside Bar Breakout,Sensex,CE,2026-06-04 09:55:00+05:30,2026-06-04 10:00:00+05:30,175.18172433035716,210.18172433035716,35.0,TP3,True,True,True
E13 Inside Bar Breakout,Sensex,CE,2026-06-04 14:30:00+05:30,2026-06-04 14:35:00+05:30,194.25203683035716,229.25203683035716,35.0,TP3,True,True,True
E13 Inside Bar Breakout,Sensex,CE,2026-06-05 10:00:00+05:30,2026-06-05 10:05:00+05:30,70.88889508928573,105.88889508928573,35.0,TP3,True,True,True
E13 Inside Bar Breakout,Sensex,CE,2026-06-09 14:50:00+05:30,2026-06-09 15:00:00+05:30,100.00619419642858,88.00619419642858,-12.0,SL,True,True,False
E13 Inside Bar Breakout,Sensex,CE,2026-06-11 11:15:00+05:30,2026-06-11 11:20:00+05:30,209.40117187500002,244.40117187500002,35.0,TP3,True,True,True
E13 Inside Bar Breakout,Sensex,CE,2026-06-12 13:55:00+05:30,2026-06-12 14:00:00+05:30,208.81941964285713,196.81941964285713,-12.0,SL,True,True,False
E13 Inside Bar Breakout,Sensex,CE,2026-06-15 09:40:00+05:30,2026-06-15 09:45:00+05:30,128.90479910714288,163.90479910714288,35.0,TP3,True,True,True
E13 Inside Bar Breakout,Sensex,CE,2026-06-16 10:45:00+05:30,2026-06-16 10:50:00+05:30,119.04829799107144,107.04829799107144,-12.0,SL,False,False,False
E13 Inside Bar Breakout,Sensex,CE,2026-06-16 13:20:00+05:30,2026-06-16 13:35:00+05:30,109.19907924107144,144.19907924107144,35.0,TP3,True,True,True
E13 Inside Bar Breakout,Sensex,CE,2026-06-16 14:30:00+05:30,2026-06-16 14:35:00+05:30,164.57564174107145,152.57564174107145,-12.0,SL,True,False,False
E13 Inside Bar Breakout,Sensex,CE,2026-06-17 09:25:00+05:30,2026-06-17 09:30:00+05:30,111.19609375,146.19609375,34.999999999999986,TP3,True,True,True
E13 Inside Bar Breakout,Sensex,CE,2026-06-24 10:10:00+05:30,2026-06-24 10:15:00+05:30,190.8859654017857,225.8859654017857,35.0,TP3,True,True,True
E13 Inside Bar Breakout,Sensex,CE,2026-07-01 10:10:00+05:30,2026-07-01 10:15:00+05:30,160.36314174107142,195.36314174107142,35.0,TP3,True,True,True
E13 Inside Bar Breakout,Sensex,CE,2026-07-01 14:00:00+05:30,2026-07-01 14:05:00+05:30,226.7522042410714,214.7522042410714,-12.0,SL,True,True,False
E13 Inside Bar Breakout,Sensex,CE,2026-07-02 13:15:00+05:30,2026-07-02 13:20:00+05:30,145.4527064732143,133.4527064732143,-12.0,SL,True,False,False
E13 Inside Bar Breakout,Sensex,CE,2026-07-10 10:40:00+05:30,2026-07-10 10:55:00+05:30,138.58797433035716,126.58797433035716,-12.0,SL,True,False,False
E13 Inside Bar Breakout,Sensex,CE,2026-07-10 14:20:00+05:30,2026-07-10 14:45:00+05:30,129.62078683035716,164.62078683035716,35.0,TP3,True,True,True
E13 Inside Bar Breakout,Sensex,CE,2026-07-13 13:35:00+05:30,2026-07-13 13:40:00+05:30,363.30853794642854,351.30853794642854,-12.0,SL,False,False,False
E13 Inside Bar Breakout,Sensex,CE,2026-07-13 14:45:00+05:30,2026-07-13 14:55:00+05:30,414.1538504464286,402.1538504464286,-12.0,SL,True,True,False
E13 Inside Bar Breakout,Sensex,CE,2026-07-17 09:25:00+05:30,2026-07-17 09:30:00+05:30,95.79773995535714,83.79773995535714,-12.0,SL,True,False,False
E13 Inside Bar Breakout,Sensex,CE,2026-07-17 10:25:00+05:30,2026-07-17 10:35:00+05:30,221.77117745535716,209.77117745535716,-12.0,SL,True,True,False
E13 Inside Bar Breakout,Sensex,CE,2026-07-17 14:40:00+05:30,2026-07-17 14:55:00+05:30,292.02352120535716,280.02352120535716,-12.0,SL,True,True,False
E13 Inside Bar Breakout,Sensex,CE,2026-07-20 13:55:00+05:30,2026-07-20 14:00:00+05:30,92.0823939732143,80.0823939732143,-12.0,SL,True,False,False
E13 Inside Bar Breakout,Sensex,CE,2026-07-23 10:35:00+05:30,2026-07-23 10:45:00+05:30,151.93752790178573,139.93752790178573,-12.0,SL,True,True,False
E13 Inside Bar Breakout,Sensex,CE,2026-07-24 13:50:00+05:30,2026-07-24 13:55:00+05:30,99.65666852678572,134.65666852678572,35.0,TP3,True,True,True
E13 Inside Bar Breakout,Sensex,CE,2026-07-27 14:25:00+05:30,2026-07-27 14:30:00+05:30,205.76950334821427,193.76950334821427,-12.0,SL,True,False,False
E13 Inside Bar Breakout,Sensex,CE,2026-07-29 09:35:00+05:30,2026-07-29 09:40:00+05:30,98.15334821428573,86.15334821428573,-12.0,SL,True,True,False
E13 Inside Bar Breakout,Sensex,CE,2026-07-29 14:00:00+05:30,2026-07-29 14:05:00+05:30,173.2463169642857,161.2463169642857,-12.0,SL,True,False,False
E13 Inside Bar Breakout,Sensex,CE,2026-07-30 13:20:00+05:30,2026-07-30 13:25:00+05:30,75.1109375,63.110937500000006,-12.0,SL,False,False,False
E13 Inside Bar Breakout,Sensex,CE,2026-08-03 09:25:00+05:30,2026-08-03 09:30:00+05:30,83.61035156250001,71.61035156250001,-12.0,SL,True,False,False
E13 Inside Bar Breakout,Sensex,CE,2026-08-03 10:10:00+05:30,2026-08-03 10:20:00+05:30,118.7564453125,106.7564453125,-12.0,SL,True,True,False
E13 Inside Bar Breakout,Sensex,CE,2026-08-13 13:55:00+05:30,2026-08-13 14:00:00+05:30,130.58035714285714,118.58035714285714,-12.0,SL,False,False,False
E13 Inside Bar Breakout,Sensex,CE,2026-08-14 13:55:00+05:30,2026-08-14 14:10:00+05:30,198.88392857142858,186.88392857142858,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-05-25 13:15:00+05:30,2026-05-25 13:20:00+05:30,73.8859375,71.93125,-1.9546874999999915,Engine SELL,False,False,False
E14 Round Premium Levels,Sensex,CE,2026-05-25 13:45:00+05:30,2026-05-25 13:50:00+05:30,58.82578125,57.59375,-1.2320312499999986,Engine SELL,False,False,False
E14 Round Premium Levels,Sensex,CE,2026-05-25 14:45:00+05:30,2026-05-25 14:55:00+05:30,125.53359375,147.45625,21.922656250000017,Engine SELL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-05-26 09:20:00+05:30,2026-05-26 09:25:00+05:30,59.89296875,94.89296875,34.99999999999999,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-05-26 10:00:00+05:30,2026-05-26 10:05:00+05:30,97.09921875,85.09921875,-12.0,SL,False,False,False
E14 Round Premium Levels,Sensex,CE,2026-05-26 10:30:00+05:30,2026-05-26 10:35:00+05:30,135.85546875,146.553125,10.697656249999994,Engine SELL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-05-27 10:15:00+05:30,2026-05-27 10:20:00+05:30,98.50078125,86.50078125,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-05-27 10:45:00+05:30,2026-05-27 10:50:00+05:30,64.49921875,99.49921875,35.0,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-05-27 11:15:00+05:30,2026-05-27 11:20:00+05:30,120.9859375,125.25390625,4.267968749999994,Engine SELL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-05-29 10:05:00+05:30,2026-05-29 10:10:00+05:30,27.010128348214288,33.10231584821429,6.092187500000001,Engine SELL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-01 11:15:00+05:30,2026-06-01 11:20:00+05:30,30.898772321428574,18.898772321428574,-12.0,SL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-02 13:20:00+05:30,2026-06-02 13:25:00+05:30,385.28233816964286,420.28233816964286,35.0,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-06-02 14:00:00+05:30,2026-06-02 14:05:00+05:30,449.38702566964287,474.2526506696429,24.865625000000023,Engine SELL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-02 14:30:00+05:30,2026-06-02 14:35:00+05:30,452.3581194196429,440.3581194196429,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-03 13:15:00+05:30,2026-06-03 13:20:00+05:30,105.60703125,140.60703125,35.0,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-06-03 13:45:00+05:30,2026-06-03 13:50:00+05:30,239.35546875000003,227.35546875000003,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-03 14:15:00+05:30,2026-06-03 14:20:00+05:30,253.06484375000002,288.06484375,35.0,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-06-03 14:50:00+05:30,2026-06-03 14:55:00+05:30,331.03828125,319.03828125,-12.0,SL,False,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-04 09:55:00+05:30,2026-06-04 10:00:00+05:30,175.18172433035716,210.18172433035716,35.0,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-06-04 10:35:00+05:30,2026-06-04 10:40:00+05:30,133.49734933035714,168.49734933035714,35.0,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-06-04 11:10:00+05:30,2026-06-04 11:15:00+05:30,152.05672433035716,140.05672433035716,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-04 14:15:00+05:30,2026-06-04 14:20:00+05:30,158.15906808035714,193.15906808035714,35.0,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-06-04 14:45:00+05:30,2026-06-04 14:50:00+05:30,202.72391183035714,190.72391183035714,-12.0,SL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-05 09:25:00+05:30,2026-06-05 09:30:00+05:30,62.73967633928572,50.73967633928572,-12.0,SL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-05 10:00:00+05:30,2026-06-05 10:05:00+05:30,70.88889508928573,105.88889508928573,35.0,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-06-09 09:20:00+05:30,2026-06-09 09:25:00+05:30,62.14447544642858,50.14447544642858,-12.0,SL,False,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-09 09:50:00+05:30,2026-06-09 09:55:00+05:30,13.049162946428577,48.04916294642858,35.0,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-06-09 14:30:00+05:30,2026-06-09 14:35:00+05:30,14.352287946428579,49.352287946428575,35.0,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-06-10 09:25:00+05:30,2026-06-10 09:30:00+05:30,71.35323660714288,59.353236607142875,-12.0,SL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-10 10:05:00+05:30,2026-06-10 10:10:00+05:30,90.68839285714287,78.68839285714287,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-10 10:40:00+05:30,2026-06-10 10:45:00+05:30,70.26339285714288,86.02354910714287,15.760156249999994,Engine SELL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-10 13:25:00+05:30,2026-06-10 13:30:00+05:30,168.78604910714287,156.78604910714287,-12.0,SL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-11 11:05:00+05:30,2026-06-11 11:10:00+05:30,197.681640625,185.681640625,-12.0,SL,False,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-11 13:25:00+05:30,2026-06-11 13:30:00+05:30,291.305859375,326.305859375,35.0,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-06-12 09:30:00+05:30,2026-06-12 09:35:00+05:30,34.238169642857144,22.238169642857144,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-12 13:25:00+05:30,2026-06-12 13:30:00+05:30,8.344419642857147,43.34441964285715,35.0,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-06-12 13:55:00+05:30,2026-06-12 14:00:00+05:30,208.81941964285713,196.81941964285713,-12.0,SL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-12 14:25:00+05:30,2026-06-12 14:30:00+05:30,297.1889508928571,298.75379464285714,1.5648437500000227,Engine SELL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-12 14:55:00+05:30,2026-06-12 15:00:00+05:30,409.44910714285714,444.44910714285714,35.0,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-06-15 09:20:00+05:30,2026-06-15 09:25:00+05:30,127.20792410714286,115.20792410714286,-12.0,SL,False,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-15 10:00:00+05:30,2026-06-15 10:05:00+05:30,132.32433035714288,120.32433035714288,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-15 10:30:00+05:30,2026-06-15 10:35:00+05:30,156.36573660714288,155.77823660714287,-0.5875000000000057,Engine SELL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-15 11:15:00+05:30,2026-06-15 11:20:00+05:30,142.85558035714288,130.85558035714288,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-15 14:35:00+05:30,2026-06-15 14:40:00+05:30,64.21495535714287,52.21495535714287,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-16 09:25:00+05:30,2026-06-16 09:30:00+05:30,59.963922991071435,94.96392299107143,34.99999999999999,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-06-16 09:55:00+05:30,2026-06-16 10:00:00+05:30,58.58345424107143,46.58345424107143,-12.0,SL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-16 10:25:00+05:30,2026-06-16 10:30:00+05:30,67.92173549107144,78.61157924107144,10.689843749999994,Engine SELL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-16 13:20:00+05:30,2026-06-16 13:30:00+05:30,109.19907924107144,126.50454799107143,17.30546874999999,Engine SELL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-16 13:55:00+05:30,2026-06-16 14:00:00+05:30,122.68032924107143,132.99517299107143,10.314843749999994,Engine SELL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-16 14:30:00+05:30,2026-06-16 14:35:00+05:30,164.57564174107145,152.57564174107145,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-17 09:20:00+05:30,2026-06-17 09:25:00+05:30,58.81875,93.81875,34.99999999999999,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-06-17 09:55:00+05:30,2026-06-17 10:00:00+05:30,191.15546875,179.15546875,-12.0,SL,False,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-17 10:30:00+05:30,2026-06-17 10:35:00+05:30,196.68359375,201.7796875,5.096093749999994,Engine SELL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-17 11:10:00+05:30,2026-06-17 11:15:00+05:30,203.909375,216.75546875,12.846093749999994,Engine SELL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-17 13:55:00+05:30,2026-06-17 14:05:00+05:30,166.7171875,159.8,-6.917187499999983,Engine SELL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-18 09:20:00+05:30,2026-06-18 09:25:00+05:30,49.06484375,37.06484375,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-18 09:50:00+05:30,2026-06-18 09:55:00+05:30,128.71171875,116.71171874999999,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-18 10:20:00+05:30,2026-06-18 10:25:00+05:30,94.01875,82.01875,-12.0,SL,False,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-18 13:25:00+05:30,2026-06-18 13:30:00+05:30,116.15234375,104.15234375,-12.0,SL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-19 13:55:00+05:30,2026-06-19 14:00:00+05:30,27.10401785714287,41.62589285714287,14.521875000000001,Engine SELL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-19 14:30:00+05:30,2026-06-19 14:35:00+05:30,31.89386160714287,66.89386160714287,35.0,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-06-22 09:20:00+05:30,2026-06-22 09:25:00+05:30,92.23018973214286,80.23018973214286,-12.0,SL,False,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-22 09:50:00+05:30,2026-06-22 09:55:00+05:30,64.10753348214287,81.41456473214286,17.307031249999994,Engine SELL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-22 10:20:00+05:30,2026-06-22 10:25:00+05:30,96.59034598214286,98.84268973214287,2.2523437500000085,Engine SELL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-22 10:50:00+05:30,2026-06-22 10:55:00+05:30,110.15518973214287,124.33722098214287,14.182031249999994,Engine SELL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-22 14:00:00+05:30,2026-06-22 14:05:00+05:30,63.56456473214287,55.832533482142864,-7.732031250000006,Engine SELL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-22 14:45:00+05:30,2026-06-22 14:50:00+05:30,82.64034598214286,70.64034598214286,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-23 10:05:00+05:30,2026-06-23 10:10:00+05:30,121.79296875,118.80703125,-2.9859375000000057,Engine SELL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-23 10:35:00+05:30,2026-06-23 10:40:00+05:30,114.61171875,104.35625,-10.255468749999991,Engine SELL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-23 11:15:00+05:30,2026-06-23 11:20:00+05:30,130.61875,118.61875,-12.0,SL,False,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-24 10:05:00+05:30,2026-06-24 10:10:00+05:30,174.46174665178572,190.8859654017857,16.424218749999994,Engine SELL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-24 10:45:00+05:30,2026-06-24 10:50:00+05:30,237.19534040178573,229.83440290178572,-7.360937500000006,Engine SELL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-24 13:25:00+05:30,2026-06-24 13:35:00+05:30,416.1570591517857,451.1570591517857,35.0,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-06-24 14:05:00+05:30,2026-06-24 14:10:00+05:30,404.8320591517857,392.8320591517857,-12.0,SL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-24 14:40:00+05:30,2026-06-24 14:45:00+05:30,426.8953404017857,414.8953404017857,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-25 09:20:00+05:30,2026-06-25 09:25:00+05:30,105.63752790178572,93.63752790178572,-12.0,SL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-06-25 09:50:00+05:30,2026-06-25 09:55:00+05:30,144.9523716517857,132.9523716517857,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-25 10:25:00+05:30,2026-06-25 10:30:00+05:30,145.62502790178573,133.62502790178573,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-25 10:55:00+05:30,2026-06-25 11:00:00+05:30,167.02190290178572,155.02190290178572,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-06-29 10:40:00+05:30,2026-06-29 10:45:00+05:30,131.59578683035713,119.59578683035713,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-07-01 09:35:00+05:30,2026-07-01 09:40:00+05:30,84.29204799107143,72.29204799107143,-12.0,SL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-07-01 10:05:00+05:30,2026-07-01 10:15:00+05:30,152.51704799107142,187.51704799107142,35.0,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-07-01 10:45:00+05:30,2026-07-01 10:50:00+05:30,128.39907924107143,116.39907924107143,-12.0,SL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-07-01 11:15:00+05:30,2026-07-01 11:20:00+05:30,216.22173549107143,204.22173549107143,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-07-01 13:35:00+05:30,2026-07-01 13:40:00+05:30,248.2600167410714,236.2600167410714,-12.0,SL,False,False,False
E14 Round Premium Levels,Sensex,CE,2026-07-01 14:05:00+05:30,2026-07-01 14:10:00+05:30,241.75454799107143,229.75454799107143,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-07-02 09:20:00+05:30,2026-07-02 09:25:00+05:30,104.58864397321429,92.58864397321429,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-07-02 10:15:00+05:30,2026-07-02 10:20:00+05:30,24.391768973214287,59.39176897321428,35.0,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-07-02 10:50:00+05:30,2026-07-02 10:55:00+05:30,73.1386439732143,61.1386439732143,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-07-02 13:15:00+05:30,2026-07-02 13:20:00+05:30,145.4527064732143,133.4527064732143,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-07-02 14:00:00+05:30,2026-07-02 14:05:00+05:30,106.4816127232143,102.33161272321429,-4.150000000000006,Engine SELL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-07-02 14:30:00+05:30,2026-07-02 14:35:00+05:30,138.6558314732143,173.6558314732143,35.0,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-07-03 09:20:00+05:30,2026-07-03 09:25:00+05:30,120.50259486607143,155.50259486607143,35.0,TP3,True,True,True
E14 Round Premium Levels,Sensex,CE,2026-07-03 09:50:00+05:30,2026-07-03 09:55:00+05:30,107.45025111607144,95.45025111607144,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-07-03 10:20:00+05:30,2026-07-03 10:25:00+05:30,113.95259486607144,122.09946986607144,8.146875000000009,Engine SELL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-07-03 10:50:00+05:30,2026-07-03 10:55:00+05:30,131.70493861607144,119.70493861607144,-12.0,SL,False,False,False
E14 Round Premium Levels,Sensex,CE,2026-07-06 09:30:00+05:30,2026-07-06 09:35:00+05:30,51.9484375,60.58359375,8.635156250000001,Engine SELL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-07-06 10:00:00+05:30,2026-07-06 10:05:00+05:30,68.3921875,56.392187500000006,-12.0,SL,False,False,False
E14 Round Premium Levels,Sensex,CE,2026-07-06 10:40:00+05:30,2026-07-06 10:45:00+05:30,96.91875,116.909375,19.990624999999994,Engine SELL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-07-06 13:35:00+05:30,2026-07-06 13:40:00+05:30,183.3171875,171.3171875,-12.0,SL,False,False,False
E14 Round Premium Levels,Sensex,CE,2026-07-07 09:20:00+05:30,2026-07-07 09:25:00+05:30,40.14296875,28.14296875,-12.0,SL,True,False,False
E14 Round Premium Levels,Sensex,CE,2026-07-07 09:50:00+05:30,2026-07-07 09:55:00+05:30,51.85625,67.6984375,15.842187499999994,Engine SELL,True,True,False
E14 Round Premium Levels,Sensex,CE,2026-07-07 10:20:00+05:30,2026-07-07 10:25:00+05:30,120.24921875,115.96640625,-4.2828124999999915,Engine SELL,True,False,False
